filename,start,end,class,class_id
20230528_VIGO_06.mp4,29.13048987,29.51163646,hit,0
20230528_VIGO_06.mp4,31.52626847,31.8257408,hit,0
20230528_VIGO_06.mp4,30.54617722,30.90009906,hit,0
20230528_VIGO_07.mp4,1.128870691,1.431246769,hit,0
20230528_VIGO_07.mp4,2.156949356,2.459325434,hit,0
20230528_VIGO_07.mp4,3.1043944,3.346295262,hit,0
20230528_VIGO_07.mp4,4.031681039,4.273581901,hit,0
20230528_VIGO_07.mp4,4.515482763,4.797700436,hit,0
20230528_VIGO_07.mp4,5.644353454,5.926571127,hit,0
20230528_VIGO_07.mp4,7.377976301,7.660193973,hit,0
20230528_VIGO_07.mp4,9.111599147,9.39381682,hit,0
20230528_VIGO_07.mp4,11.14759807,11.38949893,hit,0
20230528_VIGO_07.mp4,13.06264656,13.26423062,hit,0
20230528_VIGO_07.mp4,15.28007114,15.521972,hit,0
20230528_VIGO_07.mp4,16.00577372,16.20735777,hit,0
20230528_VIGO_07.mp4,16.73147631,16.93306036,hit,0
20230528_VIGO_07.mp4,17.25559485,17.4773373,hit,0
20230528_VIGO_07.mp4,18.66668321,18.94890088,hit,0
20230528_VIGO_07.mp4,20.33983084,20.5615733,hit,0
20230528_VIGO_07.mp4,22.53709701,22.73868106,hit,0
20230528_VIGO_08.mp4,0.669406766,0.964733281,hit,0
20230528_VIGO_08.mp4,1.811335956,2.244481511,hit,0
20230528_VIGO_08.mp4,2.520119591,2.97295358,hit,0
20230528_VIGO_08.mp4,4.429897718,4.823666404,hit,0
20230528_VIGO_08.mp4,6.457806452,6.910640441,hit,0
20230528_VIGO_08.mp4,7.442228167,7.77693155,hit,0
20230528_VIGO_08.mp4,8.013192762,8.308519276,hit,0
20230528_VIGO_08.mp4,9.548890637,9.824528718,hit,0
20230528_VIGO_08.mp4,11.43898033,11.75399528,hit,0
20230528_VIGO_08.mp4,13.46688906,13.70315028,hit,0
20230528_VIGO_08.mp4,15.14040598,15.37666719,hit,0
20230528_VIGO_08.mp4,16.95174194,17.20769158,hit,0
20230528_VIGO_08.mp4,17.5030181,17.87709835,hit,0
20230528_VIGO_08.mp4,18.78276633,19.15684658,hit,0
20230528_VIGO_08.mp4,20.73192132,21.20444375,hit,0
20230528_VIGO_09.mp4,0.189834776,0.645438238,hit,0
20230528_VIGO_09.mp4,1.17697561,1.822413847,hit,0
20230528_VIGO_09.mp4,1.898347758,2.391918175,hit,0
20230528_VIGO_09.mp4,3.303125098,3.68279465,hit,0
20230528_VIGO_09.mp4,4.024497246,4.442133753,hit,0
20230528_VIGO_09.mp4,4.821803304,5.315373721,hit,0
20230528_VIGO_09.mp4,5.505208497,6.036745869,hit,0
20230528_VIGO_09.mp4,6.644217152,7.137787569,hit,0
20230528_VIGO_09.mp4,8.846300551,9.377837923,hit,0
20230528_VIGO_09.mp4,10.51684658,10.97245004,hit,0
20230528_VIGO_09.mp4,12.37722738,12.94673171,hit,0
20230528_VIGO_09.mp4,13.47826908,14.08574036,hit,0
20230528_VIGO_09.mp4,16.5915594,17.04716286,hit,0
20230528_VIGO_09.mp4,19.81875059,20.27435405,hit,0
20230528_VIGO_09.mp4,20.31232101,20.80589142,hit,0
20230528_VIGO_09.mp4,21.7550653,22.24863572,hit,0
20230528_VIGO_09.mp4,22.47643745,22.97000787,hit,0
20230528_VIGO_09.mp4,23.42561133,23.9571487,hit,0
20230528_VIGO_09.mp4,24.18495043,24.56461998,hit,0
20230528_VIGO_09.mp4,26.5009347,27.03247207,hit,0
20230528_VIGO_09.mp4,29.08268765,29.65219197,hit,0
20230528_VIGO_09.mp4,29.69015893,30.10779544,hit,0
20230528_VIGO_09.mp4,30.10779544,30.52543194,hit,0
20230528_VIGO_09.mp4,30.98103541,31.36070496,hit,0
20230528_VIGO_09.mp4,31.322738,31.85427537,hit,0
20230528_VIGO_09.mp4,32.04411015,32.4237797,hit,0
20230528_VIGO_09.mp4,33.06921794,33.5248214,hit,0
20230528_VIGO_09.mp4,33.82855704,34.36009441,hit,0
20230528_VIGO_09.mp4,35.42316916,35.80283871,hit,0
20230528_VIGO_09.mp4,38.04288906,38.53645948,hit,0
20230528_VIGO_09.mp4,39.63750118,40.16903855,hit,0
20230528_VIGO_09.mp4,40.35887333,40.8904107,hit,0
20230528_VIGO_09.mp4,42.40908891,43.01656019,hit,0
20230528_VIGO_09.mp4,41.68771676,42.14332022,hit,0
20230528_VIGO_09.mp4,44.26946971,44.68710622,hit,0
20230528_VIGO_10.mp4,0.347862569,0.626152624,hit,0
20230528_VIGO_10.mp4,4.480469887,4.689187428,hit,0
20230528_VIGO_10.mp4,1.405364778,1.66974033,hit,0
20230528_VIGO_10.mp4,5.788433146,6.108466709,hit,0
20230528_VIGO_10.mp4,7.792121542,7.973010078,hit,0
20230528_VIGO_10.mp4,8.64090621,8.835709249,hit,0
20230528_VIGO_10.mp4,8.919196265,9.113999304,hit,0
20230528_VIGO_10.mp4,9.837553447,10.07409999,hit,0
20230528_VIGO_10.mp4,10.57502209,10.83939765,hit,0
20230528_VIGO_10.mp4,11.47946477,11.75775483,hit,0
20230528_VIGO_10.mp4,13.69187071,14.02581878,hit,0
20230528_VIGO_11.mp4,0.194320239,0.971601193,hit,0
20230528_VIGO_11.mp4,1.619335322,2.331842864,hit,0
20230528_VIGO_11.mp4,3.36821747,4.015951599,hit,0
20230528_VIGO_11.mp4,4.404592077,4.987552793,hit,0
20230528_VIGO_11.mp4,6.477341289,7.189848831,hit,0
20230528_VIGO_11.mp4,9.068277805,9.845558759,hit,0
20230528_VIGO_11.mp4,8.096676611,8.614863914,hit,0
20230528_VIGO_11.mp4,10.75238654,11.40012067,hit,0
20230528_VIGO_11.mp4,11.27057384,12.0478548,hit,0
20230528_VIGO_11.mp4,12.17740162,12.69558893,hit,0
20230528_VIGO_11.mp4,16.45244687,17.22972783,hit,0
20230528_VIGO_11.mp4,13.34332306,13.99105718,hit,0
20230528_VIGO_11.mp4,13.66719012,14.31492425,hit,0
20230528_VIGO_11.mp4,14.70356473,15.35129885,hit,0
20230528_VIGO_11.mp4,17.87746196,18.52519609,hit,0
20230528_VIGO_11.mp4,12.5660421,13.01945599,hit,0
20230528_VIGO_11.mp4,19.75589093,20.5979453,hit,0
20230528_VIGO_11.mp4,22.67069451,23.31842864,hit,0
20230528_VIGO_11.mp4,21.43999967,22.15250721,hit,0
20230528_VIGO_11.mp4,23.83661594,24.74344372,hit,0
20230528_VIGO_11.mp4,25.6502715,26.42755246,hit,0
20230528_VIGO_11.mp4,26.6218727,27.33438024,hit,0
20230528_VIGO_11.mp4,27.46392707,28.17643461,hit,0
20230528_VIGO_11.mp4,28.43552826,29.27758263,hit,0
20230528_VIGO_11.mp4,29.86054334,30.76737112,hit,0
20230528_VIGO_11.mp4,31.22078501,31.86851914,hit,0
20230528_VIGO_11.mp4,32.71057351,33.48785446,hit,0
20230528_VIGO_11.mp4,33.42308105,34.07081518,hit,0
20230528_VIGO_11.mp4,34.45945566,35.1719632,hit,0
20230528_VIGO_11.mp4,37.6981263,38.41063384,hit,0
20230528_VIGO_11.mp4,40.80725012,41.51975766,hit,0
20230528_VIGO_11.mp4,43.26863981,43.98114735,hit,0
20230528_VIGO_11.mp4,42.2322652,43.00954616,hit,0
20230528_VIGO_11.mp4,44.49933466,45.2118422,hit,0
20230528_VIGO_11.mp4,45.27661561,45.98912315,hit,0
20230528_VIGO_11.mp4,46.50731046,47.219818,hit,0
20230528_VIGO_11.mp4,49.48688745,50.32894182,hit,0
20230528_VIGO_11.mp4,53.04942516,53.63238587,hit,0
20230528_VIGO_11.mp4,52.07782396,52.91987833,hit,0
20230528_VIGO_11.mp4,51.17099618,51.88350373,hit,0
20230528_VIGO_11.mp4,54.40966683,55.05740096,hit,0
20230528_VIGO_11.mp4,56.41764263,57.19492358,hit,0
20230528_VIGO_11.mp4,58.10175136,58.74948549,hit,0
20230528_VIGO_11.mp4,58.8142589,59.52676645,hit,0
20230528_VIGO_11.mp4,60.75746129,61.53474225,hit,0
20230528_VIGO_11.mp4,60.04495375,60.56314105,hit,0
20230528_VIGO_12.mp4,1.490983478,2.058977183,hit,0
20230528_VIGO_12.mp4,2.79263572,3.407962234,hit,0
20230528_VIGO_12.mp4,4.543949646,5.064610543,hit,0
20230528_VIGO_12.mp4,5.3722738,5.845601888,hit,0
20230528_VIGO_12.mp4,6.153265146,6.626593234,hit,0
20230528_VIGO_12.mp4,7.312918961,7.928245476,hit,0
20230528_VIGO_12.mp4,9.419228954,9.868890637,hit,0
20230528_VIGO_12.mp4,11.54920535,12.04619984,hit,0
20230528_VIGO_12.mp4,14.34184107,14.86250197,hit,0
20230528_VIGO_12.mp4,14.98083399,15.43049567,hit,0
20230528_VIGO_12.mp4,16.42448466,16.80314713,hit,0
20230528_VIGO_12.mp4,19.38278521,19.83244689,hit,0
20230528_VIGO_12.mp4,19.92711251,20.30577498,hit,0
20230528_VIGO_12.mp4,21.01576711,21.4890952,hit,0
20230528_VIGO_12.mp4,24.7077262,25.2520535,hit,0
20230528_VIGO_12.mp4,23.92673485,24.37639654,hit,0
20230528_VIGO_12.mp4,22.43575138,22.88541306,hit,0
20230528_VIGO_12.mp4,26.12771046,26.48270653,hit,0
20230528_VIGO_12.mp4,26.97970102,27.4056963,hit,0
20230528_VIGO_13.mp4,0.36442901,0.74470276,hit,0
20230528_VIGO_13.mp4,2.543080702,2.844130754,hit,0
20230528_VIGO_13.mp4,3.109530142,3.363045975,hit,0
20230528_VIGO_14.mp4,0.079106205,0.573918683,hit,0
20230528_VIGO_14.mp4,1.043990537,1.514062392,hit,0
20230528_VIGO_14.mp4,2.553168596,2.949018579,hit,0
20230528_VIGO_14.mp4,4.309752895,4.804565373,hit,0
20230528_VIGO_14.mp4,8.045587106,8.416696465,hit,0
20230528_VIGO_14.mp4,6.412705928,6.833296534,hit,0
20230528_VIGO_14.mp4,11.06394322,11.48453383,hit,0
20230528_VIGO_14.mp4,11.5587557,11.92986506,hit,0
20230528_VIGO_14.mp4,12.37519629,12.82052752,hit,0
20230528_VIGO_14.mp4,12.99371189,13.36482125,hit,0
20230528_VIGO_14.mp4,14.20600246,14.65133369,hit,0
20230528_VIGO_14.mp4,15.44303366,15.88836489,hit,0
20230528_VIGO_14.mp4,16.03680863,16.43265861,hit,0
20230528_VIGO_14.mp4,18.33768666,18.68405539,hit,0
20230528_VIGO_14.mp4,19.84686472,20.26745532,hit,0
20230528_VIGO_14.mp4,17.59546794,18.01605855,hit,0
20230528_VIGO_14.mp4,23.0384052,23.38477394,hit,0
20230528_VIGO_14.mp4,23.48373643,23.85484579,hit,0
20230528_VIGO_14.mp4,24.30017702,24.74550825,hit,0
20230528_VIGO_14.mp4,24.86921137,25.21558011,hit,0
20230528_VIGO_14.mp4,26.5515738,26.9721644,hit,0
20230528_VIGO_15.mp4,1.766554395,2.381008098,hit,0
20230528_VIGO_15.mp4,2.918655087,3.494705434,hit,0
20230528_VIGO_15.mp4,5.03083969,5.683696749,hit,0
20230528_VIGO_15.mp4,6.52857059,6.989410867,hit,0
20230528_VIGO_15.mp4,9.178402183,9.716049172,hit,0
20230528_VIGO_15.mp4,9.754452529,10.21529281,hit,0
20230528_VIGO_15.mp4,10.44571294,10.98335993,hit,0
20230528_VIGO_15.mp4,13.01873782,13.70999824,hit,0
20230528_VIGO_15.mp4,15.13092243,15.66856942,hit,0
20230528_VIGO_15.mp4,16.35982983,16.85907346,hit,0
20230528_VIGO_15.mp4,18.04957751,18.51041779,hit,0
20230528_VIGO_15.mp4,20.77621582,21.19865274,hit,0
20230528_VIGO_15.mp4,21.5826863,22.08192994,hit,0
20230528_VIGO_15.mp4,22.88840042,23.38764406,hit,0
20230528_VIGO_15.mp4,25.00058502,25.53823201,hit,0
20230528_VIGO_15.mp4,26.65192935,27.18957634,hit,0
20230528_VIGO_15.mp4,27.41999648,27.91924011,hit,0
20230528_VIGO_15.mp4,28.11125689,28.64890388,hit,0
20230528_VIGO_15.mp4,30.14663478,30.60747506,hit,0
20230528_VIGO_15.mp4,31.33713883,31.79797911,hit,0
20230528_VIGO_15.mp4,32.41243281,32.87327309,hit,0
20230528_VIGO_15.mp4,33.25730665,33.71814693,hit,0
20230528_VIGO_15.mp4,33.94856707,34.40940735,hit,0
20230528_VIGO_15.mp4,35.21587783,35.67671811,hit,0
20230528_VIGO_15.mp4,37.21285236,37.67369264,hit,0
20230528_VIGO_15.mp4,37.67369264,38.09612956,hit,0
20230528_VIGO_15.mp4,38.40335641,38.78738998,hit,0
20230528_VIGO_15.mp4,40.01629738,40.51554101,hit,0
20230528_VIGO_15.mp4,40.7075578,41.16839807,hit,0
20230528_VIGO_15.mp4,41.20680143,41.59083499,hit,0
20230528_VIGO_15.mp4,41.74444842,42.2052887,hit,0
20230528_VIGO_15.mp4,44.81671693,45.23915385,hit,0
20230528_VIGO_15.mp4,43.08856589,43.66461624,hit,0
20230528_VIGO_16.mp4,1.266907946,1.676789929,hit,0
20230528_VIGO_16.mp4,2.60833989,2.966055075,hit,0
20230528_VIGO_16.mp4,4.195701023,4.568321007,hit,0
20230528_VIGO_16.mp4,5.90975295,6.073705744,hit,0
20231112_MALMO_06.mp4,0.780739575,1.137649095,hit,0
20231112_MALMO_06.mp4,1.82916129,2.074536585,hit,0
20231112_MALMO_06.mp4,2.654514555,2.899889851,hit,0
20231112_MALMO_06.mp4,3.346026751,3.591402046,hit,0
20231112_MALMO_06.mp4,6.201302911,6.424371361,hit,0
20231112_MALMO_06.mp4,3.948311566,4.215993706,hit,0
20231112_MALMO_06.mp4,4.662130606,4.885199056,hit,0
20231112_MALMO_06.mp4,5.665938631,5.933620771,hit,0
20231112_MALMO_06.mp4,7.450486231,7.740475216,hit,0
20231112_MALMO_06.mp4,9.257340677,9.547329662,hit,0
20231112_MALMO_06.mp4,11.97877577,12.31337844,hit,0
20231112_MALMO_06.mp4,11.30957042,11.57725256,hit,0
20231112_MALMO_06.mp4,12.96027695,13.25026593,hit,0
20231112_MALMO_06.mp4,15.4140299,15.70401888,hit,0
20231112_MALMO_06.mp4,20.36614949,20.58921794,hit,0
20231112_MALMO_06.mp4,18.71544296,19.05004563,hit,0
20231112_MALMO_06.mp4,19.20619355,19.45156884,hit,0
20231112_MALMO_06.mp4,19.89770574,20.18769473,hit,0
20231112_MALMO_06.mp4,22.21761762,22.46299292,hit,0
20231112_MALMO_06.mp4,21.6599465,21.83840126,hit,0
20231112_MALMO_06.mp4,23.28834618,23.55602832,hit,0
20231112_MALMO_06.mp4,25.07289378,25.36288277,hit,0
20231112_MALMO_06.mp4,26.05439496,26.34438395,hit,0
20231112_MALMO_05.mp4,0.765297651,0.987929696,hit,0
20231112_MALMO_05.mp4,1.864543369,2.07326091,hit,0
20231112_MALMO_05.mp4,2.518524998,2.755071545,hit,0
20231112_MALMO_05.mp4,4.410897373,4.64744392,hit,0
20231112_MALMO_05.mp4,6.150210217,6.331098753,hit,0
20231112_MALMO_05.mp4,3.534283699,3.729086738,hit,0
20231112_MALMO_05.mp4,5.551886599,5.704946129,hit,0
20231112_MALMO_05.mp4,7.263370437,7.458173476,hit,0
20231112_MALMO_05.mp4,8.821794746,9.04442679,hit,0
20231112_MALMO_05.mp4,8.279129138,8.473932177,hit,0
20231112_MALMO_05.mp4,10.0880145,10.26890303,hit,0
20231112_MALMO_05.mp4,12.41173646,12.620454,hit,0
20231112_MALMO_05.mp4,14.31802333,14.51282637,hit,0
20231112_MALMO_04.mp4,0.481485445,0.928579072,hit,0
20231112_MALMO_04.mp4,1.719590873,2.1666845,hit,0
20231112_MALMO_04.mp4,3.404789929,3.886275374,hit,0
20231112_MALMO_04.mp4,4.918029898,5.365123525,hit,0
20231112_MALMO_04.mp4,8.15086074,8.597954367,hit,0
20231112_MALMO_04.mp4,6.603228954,7.084714398,hit,0
20231112_MALMO_04.mp4,10.55828796,11.00538159,hit,0
20231112_MALMO_04.mp4,9.90484343,10.31754524,hit,0
20231112_MALMO_04.mp4,9.045047994,9.423357986,hit,0
20231112_MALMO_04.mp4,12.24348702,12.75936428,hit,0
20231112_MALMO_04.mp4,13.27524154,13.72233517,hit,0
20231112_MALMO_04.mp4,15.44192604,15.82023603,hit,0
20231112_MALMO_04.mp4,14.9604406,15.40753423,hit,0
20231112_MALMO_04.mp4,16.23293784,16.71442329,hit,0
20231112_MALMO_04.mp4,17.333476,17.74617781,hit,0
20231112_MALMO_04.mp4,19.36259323,19.84407868,hit,0
20231112_MALMO_04.mp4,21.01340047,21.42610228,hit,0
20231112_MALMO_04.mp4,22.52664044,22.97373407,hit,0
20231112_MALMO_04.mp4,23.0425177,23.38643588,hit,0
20231112_MALMO_04.mp4,23.55839496,24.10866404,hit,0
20231112_MALMO_04.mp4,25.27798584,25.65629583,hit,0
20231112_MALMO_04.mp4,28.82034304,29.3362203,hit,0
20231112_MALMO_04.mp4,27.71980488,28.16689851,hit,0
20231112_MALMO_04.mp4,26.17217309,26.55048308,hit,0
20231112_MALMO_04.mp4,26.86000944,27.34149489,hit,0
20231112_MALMO_04.mp4,31.12459481,31.64047207,hit,0
20231112_MALMO_04.mp4,31.91560661,32.32830842,hit,0
20231112_MALMO_04.mp4,32.53465932,32.98175295,hit,0
20231112_MALMO_04.mp4,30.40236664,30.88385208,hit,0
20231112_MALMO_04.mp4,33.0849284,33.49763021,hit,0
20231112_MALMO_04.mp4,36.55850197,36.97120378,hit,0
20231112_MALMO_04.mp4,34.80451928,35.28600472,hit,0
20231112_MALMO_04.mp4,35.42357199,35.80188198,hit,0
20231112_MALMO_04.mp4,39.79133281,40.30721007,hit,0
20231112_MALMO_04.mp4,37.72782376,38.20930921,hit,0
20231112_MALMO_03.mp4,0.535666404,0.922536585,hit,0
20231112_MALMO_03.mp4,1.547480724,1.993869394,hit,0
20231112_MALMO_03.mp4,3.481831629,3.898461054,hit,0
20231112_MALMO_03.mp4,7.796922109,8.243310779,hit,0
20231112_MALMO_03.mp4,6.189922895,6.576793076,hit,0
20231112_MALMO_03.mp4,5.029312352,5.386423289,hit,0
20231112_MALMO_03.mp4,10.26693942,10.71332809,hit,0
20231112_MALMO_03.mp4,11.81442014,12.23104957,hit,0
20231112_MALMO_03.mp4,12.37984579,12.73695673,hit,0
20231112_MALMO_03.mp4,13.4511786,13.83804878,hit,0
20231112_MALMO_03.mp4,14.96890008,15.35577026,hit,0
20231112_MALMO_03.mp4,16.66517703,17.14132494,hit,0
20231112_MALMO_03.mp4,20.68267506,21.12906373,hit,0
20231112_MALMO_03.mp4,19.49230527,19.76013847,hit,0
20231112_MALMO_03.mp4,22.82534068,23.21221086,hit,0
20231112_MALMO_03.mp4,24.61089536,25.11680252,hit,0
20231112_MALMO_03.mp4,24.13474744,24.55137687,hit,0
20231112_MALMO_03.mp4,25.47391345,25.86078363,hit,0
20231112_MALMO_03.mp4,26.0393391,26.36669079,hit,0
20231112_MALMO_03.mp4,27.19994965,27.49754209,hit,0
20231112_MALMO_03.mp4,26.60476475,26.99163493,hit,0
20231112_MALMO_03.mp4,28.50935641,28.89622659,hit,0
20231112_MALMO_03.mp4,29.66996696,29.99731865,hit,0
20231112_MALMO_03.mp4,34.10409441,34.46120535,hit,0
20231112_MALMO_03.mp4,31.84239182,32.229262,hit,0
20231112_MALMO_03.mp4,33.30059481,33.71722423,hit,0
20231112_MALMO_03.mp4,35.77061212,36.18724154,hit,0
20231112_MALMO_02.mp4,0.73718332,1.243996853,hit,0
20231112_MALMO_02.mp4,2.027254131,2.580141621,hit,0
20231112_MALMO_02.mp4,2.626215578,3.133029111,hit,0
20231112_MALMO_02.mp4,4.607395751,5.068135327,hit,0
20231112_MALMO_02.mp4,3.731990559,4.192730134,hit,0
20231112_MALMO_02.mp4,6.081762392,6.726797797,hit,0
20231112_MALMO_02.mp4,6.957167585,7.510055075,hit,0
20231112_MALMO_02.mp4,9.62945712,10.0901967,hit,0
20231112_MALMO_02.mp4,7.740424862,8.15509048,hit,0
20231112_MALMO_02.mp4,9.030495673,9.537309205,hit,0
20231112_MALMO_02.mp4,11.10382376,11.51848938,hit,0
20231112_MALMO_02.mp4,11.65671125,12.11745083,hit,0
20231112_MALMO_02.mp4,12.53211644,13.13107789,hit,0
20231112_MALMO_02.mp4,15.29655389,16.07981117,hit,0
20231112_MALMO_02.mp4,16.54055075,17.32380803,hit,0
20231112_MALMO_02.mp4,20.73328088,21.33224233,hit,0
20231112_MALMO_02.mp4,19.6275059,20.31861526,hit,0
20231112_MALMO_02.mp4,22.02335169,22.6683871,hit,0
20231112_MALMO_02.mp4,23.03697876,23.58986625,hit,0
20231112_MALMO_02.mp4,24.23490165,24.97208497,hit,0
20231112_MALMO_02.mp4,25.43282455,26.031786,hit,0
20231112_MALMO_02.mp4,26.72289536,27.32185681,hit,0
20231112_MALMO_02.mp4,28.197262,28.8422974,hit,0
